;amount;3D_secured;day;current_paid_fee;current_number_of_try;has_predecessors;hour;minute;second;month_as_int;Is_Monday;Is_Tuesday;Is_Wednesday;Is_Thursday;Is_Friday;Is_Saturday;Is_Sunday;Is_Moneycard;Is_Goldcard;Is_UK_Card;Is_Simplecard;success_fee;fail_fee;Is_Visa;Is_Diners;Is_Master;Is_Germany;Is_Austria;Is_Switzerland
212;129;0;1;1.0;3;1;4;13;25;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
213;129;0;1;1.5;4;1;4;13;43;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
214;224;0;1;0.0;1;0;4;16;2;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;1;0
215;224;0;1;5.0;2;1;4;16;10;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
216;224;0;1;6.0;3;1;4;17;4;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
217;224;0;1;6.5;4;1;4;17;21;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
218;224;0;1;7.5;5;1;4;18;1;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
219;224;0;1;8.5;6;1;4;18;19;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
220;242;0;1;0.0;1;0;4;20;19;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
221;45;0;1;0.0;1;0;4;22;20;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
222;45;0;1;0.5;2;1;4;22;37;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
223;322;0;1;0.0;1;0;4;23;49;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
224;322;0;1;1.0;2;1;4;24;42;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
225;322;0;1;2.0;3;1;4;25;7;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
226;322;0;1;4.0;4;1;4;25;15;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
227;164;1;1;0.0;1;0;4;26;17;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
228;164;1;1;1.0;2;1;4;26;34;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
229;164;1;1;2.0;3;1;4;26;39;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
230;164;1;1;3.0;4;1;4;27;10;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
231;164;1;1;3.5;5;1;4;27;57;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
232;164;1;1;4.0;6;1;4;28;40;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
233;164;1;1;4.5;7;1;4;29;29;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
234;158;0;1;0.0;1;0;4;31;35;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
235;140;0;1;0.0;1;0;4;34;29;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
236;13;0;1;0.0;1;0;4;35;48;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;0;0;1
237;13;0;1;2.0;2;1;4;35;56;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
238;85;0;1;0.0;1;0;4;37;24;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
239;85;0;1;1.0;2;1;4;37;29;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
240;85;0;1;2.0;3;1;4;38;5;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
241;85;0;1;2.5;4;1;4;38;53;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
242;197;0;1;0.0;1;0;4;40;2;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
243;215;0;1;0.0;1;0;4;41;39;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
244;151;0;1;0.0;1;0;4;44;28;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
245;151;0;1;1.0;2;1;4;44;40;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
246;151;0;1;1.5;3;1;4;45;10;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
247;151;0;1;2.0;4;1;4;45;22;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
248;151;0;1;4.0;5;1;4;46;10;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
249;151;0;1;5.0;6;1;4;47;4;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
250;208;0;1;0.0;1;0;4;49;47;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
251;208;0;1;1.0;2;1;4;49;52;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
252;208;0;1;3.0;3;1;4;49;57;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;1;0;0;1;0;0
253;208;0;1;8.0;4;1;4;50;31;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
254;208;0;1;9.0;5;1;4;50;57;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;1;0;0;1;0;0
255;221;0;1;0.0;1;0;4;52;15;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
256;221;0;1;0.5;2;1;4;52;22;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
257;221;0;1;1.5;3;1;4;53;10;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
258;221;0;1;2.0;4;1;4;53;27;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;1;0
259;257;0;1;0.0;1;0;4;54;39;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
260;116;0;1;0.0;1;0;4;56;48;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
261;209;1;1;0.0;1;0;4;59;25;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
262;263;1;1;0.0;1;0;5;1;33;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;0;1;0
263;263;1;1;2.0;2;1;5;2;30;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
264;263;1;1;3.0;3;1;5;2;31;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;1;0
265;84;0;1;0.0;1;0;5;4;33;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
266;136;1;1;0.0;1;0;5;5;39;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
267;211;0;1;0.0;1;0;5;6;46;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;0;1
268;211;0;1;5.0;2;1;5;7;27;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
269;211;0;1;6.0;3;1;5;7;37;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
270;232;0;1;0.0;1;0;5;10;24;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
271;232;0;1;1.0;2;1;5;10;27;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;1;0
272;243;0;1;0.0;1;0;5;11;39;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
273;180;0;1;0.0;1;0;5;14;14;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
274;180;0;1;1.0;2;1;5;14;28;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
275;175;0;1;0.0;1;0;5;16;31;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;0;1;0
276;175;0;1;2.0;2;1;5;17;5;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
277;175;0;1;3.0;3;1;5;17;29;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;0;1;0
278;175;0;1;5.0;4;1;5;18;0;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
279;125;0;1;0.0;1;0;5;20;11;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;1;0
280;247;1;1;0.0;1;0;5;23;13;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
281;247;1;1;2.0;2;1;5;24;9;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
282;247;1;1;2.5;3;1;5;24;58;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
283;247;1;1;3.5;4;1;5;25;39;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
284;246;0;1;0.0;1;0;5;29;46;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
285;117;0;1;0.0;1;0;5;32;43;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
286;376;0;1;0.0;1;0;5;36;13;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
287;174;1;1;0.0;1;0;5;37;21;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
288;162;0;1;0.0;1;0;5;39;45;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
289;162;0;1;1.0;2;1;5;40;39;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
290;129;0;1;0.0;1;0;5;45;37;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
291;215;0;1;0.0;1;0;5;46;54;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
292;355;0;1;0.0;1;0;5;49;14;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
293;355;0;1;1.0;2;1;5;49;56;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
294;135;0;1;0.0;1;0;5;52;45;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
295;135;0;1;1.0;2;1;5;53;17;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
296;135;0;1;2.0;3;1;5;54;7;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
297;135;0;1;2.5;4;1;5;54;11;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
298;135;0;1;3.5;5;1;5;54;12;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
299;188;0;1;0.0;1;0;5;55;44;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
300;188;0;1;1.0;2;1;5;55;45;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
301;188;0;1;3.0;3;1;5;56;16;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
302;188;0;1;4.0;4;1;5;57;1;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
303;188;0;1;5.0;5;1;5;57;42;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
304;192;0;1;0.0;1;0;6;1;23;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;0;0;1
305;180;0;1;0.0;1;0;6;2;51;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;1;0
306;180;0;1;0.5;2;1;6;3;34;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;1;0;0;1;0
307;38;0;1;0.0;1;0;6;5;19;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;0;0;1
308;144;0;1;0.0;1;0;6;13;0;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
309;23;0;1;0.0;1;0;6;16;25;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
310;146;0;1;0.0;1;0;6;19;44;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;1;0
311;146;0;1;0.5;2;1;6;20;3;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
312;146;0;1;1.5;3;1;6;20;22;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
313;146;0;1;2.5;4;1;6;20;28;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;1;0
314;202;0;1;0.0;1;0;6;23;25;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
315;211;0;1;0.0;1;0;6;27;31;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
316;211;0;1;1.0;2;1;6;28;1;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
317;211;0;1;2.0;3;1;6;28;51;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
318;211;0;1;4.0;4;1;6;29;18;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
319;211;0;1;4.5;5;1;6;29;33;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
320;212;0;1;0.0;1;0;6;31;50;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
321;273;1;1;0.0;1;0;6;33;34;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
322;273;1;1;1.0;2;1;6;33;45;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
323;273;1;1;2.0;3;1;6;33;48;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;1;0
324;273;1;1;2.5;4;1;6;33;54;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;1;0
325;230;0;1;0.0;1;0;6;36;55;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
326;141;0;1;0.0;1;0;6;38;36;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
327;141;0;1;1.0;2;1;6;39;1;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
328;135;0;1;0.0;1;0;6;41;22;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
329;135;0;1;0.5;2;1;6;41;33;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
330;135;0;1;2.5;3;1;6;42;12;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
331;293;0;1;0.0;1;0;6;43;55;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
332;190;0;1;0.0;1;0;6;45;47;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
333;190;0;1;1.0;2;1;6;46;11;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
334;190;0;1;3.0;3;1;6;46;42;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
335;190;0;1;4.0;4;1;6;47;26;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
336;190;0;1;5.0;5;1;6;48;20;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
337;336;0;1;0.0;1;0;6;50;22;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
338;336;0;1;1.0;2;1;6;51;14;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
339;163;1;1;0.0;1;0;6;52;20;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
340;163;1;1;1.0;2;1;6;53;8;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
341;350;0;1;0.0;1;0;6;54;51;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
342;374;0;1;0.0;1;0;6;56;52;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;0;0;1
343;374;0;1;1.0;2;1;6;56;53;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;0;0;1
344;176;0;1;0.0;1;0;6;58;23;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;1;0
345;218;1;1;0.0;1;0;7;1;47;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
346;218;1;1;1.0;2;1;7;2;28;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
347;218;1;1;2.0;3;1;7;2;39;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
348;243;0;1;0.0;1;0;7;5;13;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
349;256;0;1;0.0;1;0;7;6;29;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;0;1;0
350;225;0;1;0.0;1;0;7;7;34;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;1;0;1;0;0
351;53;0;1;0.0;1;0;7;8;51;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
352;53;0;1;2.0;2;1;7;9;44;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
353;267;0;1;0.0;1;0;7;12;5;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
354;267;0;1;0.5;2;1;7;13;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
355;267;0;1;1.0;3;1;7;13;26;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
356;267;0;1;2.0;4;1;7;13;28;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
357;267;0;1;2.5;5;1;7;13;33;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
358;267;0;1;3.5;6;1;7;13;53;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
359;255;0;1;0.0;1;0;7;16;28;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;1;0
360;216;0;1;0.0;1;0;7;17;53;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
361;216;0;1;1.0;2;1;7;18;11;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
362;216;0;1;1.5;3;1;7;18;22;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
363;125;0;1;0.0;1;0;7;19;57;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
364;263;1;1;0.0;1;0;7;21;15;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
365;263;1;1;1.0;2;1;7;21;52;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
366;263;1;1;2.0;3;1;7;22;10;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
367;263;1;1;3.0;4;1;7;22;50;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
368;263;1;1;3.5;5;1;7;23;20;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
369;263;1;1;5.5;6;1;7;23;25;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
370;263;1;1;6.5;7;1;7;23;52;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
371;263;1;1;7.0;8;1;7;24;12;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
372;450;0;1;0.0;1;0;7;26;3;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
373;301;0;1;0.0;1;0;7;28;11;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
374;301;0;1;1.0;2;1;7;28;27;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
375;271;0;1;0.0;1;0;7;31;46;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;1;0;0;1;0
376;183;0;1;0.0;1;0;7;32;49;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
377;198;0;1;0.0;1;0;7;34;54;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
378;19;0;1;0.0;1;0;7;36;53;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
379;19;0;1;1.0;2;1;7;37;7;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
380;260;1;1;0.0;1;0;7;41;32;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
381;260;1;1;1.0;2;1;7;41;38;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
382;260;1;1;1.5;3;1;7;42;1;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
383;175;0;1;0.0;1;0;7;47;48;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;1;0
384;214;0;1;0.0;1;0;7;49;11;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
385;214;0;1;1.0;2;1;7;50;7;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
386;214;0;1;2.0;3;1;7;50;39;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
387;214;0;1;3.0;4;1;7;50;45;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
388;214;0;1;3.5;5;1;7;50;52;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
389;214;0;1;4.5;6;1;7;51;26;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
390;214;0;1;5.0;7;1;7;51;40;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
391;214;0;1;6.0;8;1;7;52;22;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;1;0;0
392;214;0;1;6.5;9;1;7;53;2;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;1;0;0;1;0;0
393;84;1;1;0.0;1;0;7;53;7;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;1;0;0
394;256;0;1;0.0;1;0;7;53;53;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
395;147;0;1;0.0;1;0;7;54;31;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
396;368;1;1;0.0;1;0;7;55;11;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
397;249;0;1;0.0;1;0;7;55;51;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
398;222;1;1;0.0;1;0;7;56;24;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
399;72;0;1;0.0;1;0;7;57;3;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;1;0;0
400;315;1;1;0.0;1;0;7;57;15;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
401;199;0;1;0.0;1;0;7;57;26;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;0;1
402;273;0;1;0.0;1;0;7;58;36;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
403;273;0;1;1.0;2;1;7;58;57;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
404;273;0;1;1.5;3;1;7;59;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
405;273;0;1;2.0;4;1;7;59;13;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
406;273;0;1;4.0;5;1;7;59;44;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;1;0;0
407;273;0;1;4.5;6;1;8;0;26;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;1;0;0
408;162;0;1;0.0;1;0;8;1;28;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
409;162;0;1;1.0;2;1;8;1;49;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
410;162;0;1;3.0;3;1;8;2;1;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
411;162;0;1;4.0;4;1;8;2;9;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
412;162;0;1;4.5;5;1;8;2;20;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;0;1
413;162;0;1;9.5;6;1;8;3;19;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
414;162;0;1;10.5;7;1;8;3;49;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
415;162;0;1;11.0;8;1;8;4;31;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;0;1
416;162;0;1;12.0;9;1;8;5;3;1;0;1;0;0;0;0;0;1;0;0;0;5;2.0;0;0;1;0;0;1
417;142;0;1;0.0;1;0;8;7;3;1;0;1;0;0;0;0;0;0;1;0;0;10;5.0;0;0;1;0;0;1
418;142;0;1;5.0;2;1;8;7;14;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;0;1;0;0;1
419;262;0;1;0.0;1;0;8;8;32;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
420;262;0;1;1.0;2;1;8;8;49;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;1;0;0;0;0;1
421;262;0;1;1.5;3;1;8;9;20;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
422;262;0;1;2.5;4;1;8;10;8;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;1;0;0;0;0;1
423;163;1;1;0.0;1;0;8;11;28;1;0;1;0;0;0;0;0;0;0;0;1;1;0.5;0;1;0;1;0;0
424;163;1;1;0.5;2;1;8;11;50;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;1;0;1;0;0
425;89;0;1;0.0;1;0;8;13;33;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;1;0;0
426;65;1;1;0.0;1;0;8;17;29;1;0;1;0;0;0;0;0;0;0;1;0;3;1.0;0;0;1;0;1;0
